,awardID,yearID,lgID,playerID,pointsWon,pointsMax,votesFirst
439,Cy Young,1995,AL,wakefti01,30.0,129.0,1.0
440,Cy Young,1995,NL,glavito02,31.0,129.0,1.0
441,Cy Young,1995,NL,maddugr01,141.0,129.0,88.0
442,Cy Young,1995,NL,martira02,9.0,129.0,1.0
443,Cy Young,1995,NL,nomohi01,30.0,129.0,1.0
444,Cy Young,1995,NL,schoupe01,56.0,129.0,1.0
445,Cy Young,1996,AL,fernaal01,2.0,129.0,1.0
446,Cy Young,1996,AL,hentgpa01,111.0,129.0,50.0
447,Cy Young,1996,AL,hernaro01,2.0,129.0,1.0
448,Cy Young,1996,AL,hillke01,2.0,129.0,1.0
449,Cy Young,1996,AL,mussimi01,6.0,129.0,1.0
450,Cy Young,1996,AL,nagych01,13.0,129.0,1.0
451,Cy Young,1996,AL,pettian01,105.0,129.0,35.0
452,Cy Young,1996,AL,riverma01,19.0,129.0,4.0
453,Cy Young,1996,NL,benesan01,10.0,129.0,1.0
454,Cy Young,1996,NL,brownke01,89.0,129.0,7.0
455,Cy Young,1996,NL,fasseje01,2.0,129.0,1.0
456,Cy Young,1996,NL,hoffmtr01,5.0,129.0,1.0
457,Cy Young,1996,NL,leiteal01,2.0,129.0,1.0
458,Cy Young,1996,NL,maddugr01,5.0,129.0,1.0
459,Cy Young,1996,NL,neaglde01,3.0,129.0,1.0
460,Cy Young,1996,NL,nomohi01,6.0,129.0,1.0
461,Cy Young,1996,NL,reynosh01,2.0,129.0,1.0
462,Cy Young,1996,NL,smoltjo01,137.0,129.0,81.0
463,Cy Young,1996,NL,worreto01,5.0,129.0,1.0
464,Cy Young,1997,AL,clemero02,135.0,129.0,78.0
465,Cy Young,1997,AL,johnsra05,78.0,129.0,7.0
466,Cy Young,1997,AL,mussimi01,2.0,129.0,1.0
467,Cy Young,1997,AL,myersra01,15.0,129.0,4.0
468,Cy Young,1997,AL,pettian01,10.0,129.0,1.0
469,Cy Young,1997,AL,radkebr01,18.0,129.0,1.0
470,Cy Young,1997,NL,kileda01,8.0,129.0,1.0
471,Cy Young,1997,NL,maddugr01,76.0,129.0,10.0
472,Cy Young,1997,NL,martipe02,135.0,129.0,78.0
473,Cy Young,1997,NL,neaglde01,25.0,129.0,1.0
474,Cy Young,1997,NL,schilcu01,13.0,129.0,1.0
475,Cy Young,1998,AL,clemero02,141.0,129.0,88.0
476,Cy Young,1998,AL,coneda01,17.0,129.0,1.0
477,Cy Young,1998,AL,martipe02,66.0,129.0,1.0
478,Cy Young,1998,AL,wellsda01,32.0,129.0,1.0
479,Cy Young,1998,NL,brownke01,77.0,150.0,26.0
480,Cy Young,1998,NL,glavito02,100.0,150.0,35.0
481,Cy Young,1998,NL,hoffmtr01,89.0,150.0,41.0
482,Cy Young,1998,NL,johnsra05,3.0,150.0,1.0
483,Cy Young,1998,NL,leiteal01,4.0,150.0,1.0
484,Cy Young,1998,NL,maddugr01,11.0,150.0,1.0
485,Cy Young,1998,NL,smoltjo01,11.0,150.0,1.0
486,Cy Young,1999,AL,colonba01,15.0,129.0,1.0
487,Cy Young,1999,AL,coneda01,4.0,129.0,1.0
488,Cy Young,1999,AL,foulkke01,2.0,129.0,1.0
489,Cy Young,1999,AL,garcifr02,3.0,129.0,1.0
490,Cy Young,1999,AL,hernaro01,2.0,129.0,1.0
491,Cy Young,1999,AL,martipe02,141.0,129.0,88.0
492,Cy Young,1999,AL,moyerja01,4.0,129.0,1.0
493,Cy Young,1999,AL,mussimi01,55.0,129.0,1.0
494,Cy Young,1999,AL,riverma01,28.0,129.0,1.0
495,Cy Young,1999,AL,seleaa01,5.0,129.0,1.0
496,Cy Young,1999,AL,wettejo01,4.0,129.0,1.0
497,Cy Young,1999,NL,brownke01,2.0,150.0,1.0
498,Cy Young,1999,NL,hamptmi01,111.0,150.0,35.0
499,Cy Young,1999,NL,hoffmtr01,2.0,150.0,1.0
500,Cy Young,1999,NL,johnsra05,135.0,150.0,63.0
501,Cy Young,1999,NL,limajo01,4.0,150.0,1.0
502,Cy Young,1999,NL,millwke01,37.0,150.0,4.0
503,Cy Young,1999,NL,wagnebi02,4.0,150.0,1.0
504,Cy Young,2000,AL,clemero02,2.0,129.0,1.0
505,Cy Young,2000,AL,hudsoti01,55.0,129.0,1.0
506,Cy Young,2000,AL,jonesto02,4.0,129.0,1.0
507,Cy Young,2000,AL,martipe02,141.0,129.0,88.0
508,Cy Young,2000,AL,mussimi01,2.0,129.0,1.0
509,Cy Young,2000,AL,pettian01,8.0,129.0,1.0
510,Cy Young,2000,AL,wellsda01,47.0,129.0,1.0
511,Cy Young,2000,NL,brownke01,5.0,150.0,1.0
512,Cy Young,2000,NL,glavito02,65.0,150.0,13.0
513,Cy Young,2000,NL,johnsra05,134.0,150.0,69.0
514,Cy Young,2000,NL,kileda01,9.0,150.0,4.0
515,Cy Young,2000,NL,maddugr01,60.0,150.0,10.0
516,Cy Young,2000,NL,nenro01,21.0,150.0,7.0
517,Cy Young,2001,AL,clemero02,123.0,129.0,66.0
518,Cy Young,2001,AL,garcifr02,56.0,129.0,13.0
519,Cy Young,2001,AL,hudsoti01,2.0,129.0,1.0
520,Cy Young,2001,AL,moyerja01,13.0,129.0,4.0
521,Cy Young,2001,AL,muldema01,61.0,129.0,7.0
522,Cy Young,2001,AL,mussimi01,3.0,129.0,1.0
523,Cy Young,2001,NL,johnsra05,157.0,150.0,94.0
524,Cy Young,2001,NL,liebejo01,3.0,150.0,1.0
525,Cy Young,2001,NL,morrima01,32.0,150.0,1.0
526,Cy Young,2001,NL,oswalro01,2.0,150.0,1.0
527,Cy Young,2001,NL,schilcu01,99.0,150.0,7.0
528,Cy Young,2002,AL,lowede01,42.0,129.0,1.0
529,Cy Young,2002,AL,martipe02,97.0,129.0,35.0
530,Cy Young,2002,AL,washbja01,2.0,129.0,1.0
531,Cy Young,2002,AL,zitoba01,115.0,129.0,54.0
532,Cy Young,2002,NL,colonba01,2.0,150.0,1.0
533,Cy Young,2002,NL,gagneer01,9.0,150.0,1.0
534,Cy Young,2002,NL,johnsra05,161.0,150.0,100.0
535,Cy Young,2002,NL,oswalro01,9.0,150.0,1.0
536,Cy Young,2002,NL,schilcu01,91.0,150.0,1.0
537,Cy Young,2002,NL,smoltjo01,22.0,150.0,1.0
538,Cy Young,2003,AL,foulkke01,2.0,129.0,1.0
539,Cy Young,2003,AL,hallaro01,137.0,129.0,81.0
540,Cy Young,2003,AL,hudsoti01,16.0,129.0,1.0
541,Cy Young,2003,AL,loaizes01,64.0,129.0,7.0
542,Cy Young,2003,AL,martipe02,21.0,129.0,1.0
543,Cy Young,2003,AL,moyerja01,13.0,129.0,1.0
544,Cy Young,2003,AL,pettian01,5.0,129.0,1.0
545,Cy Young,2003,AL,santajo01,2.0,129.0,1.0
546,Cy Young,2003,NL,gagneer01,147.0,150.0,88.0
547,Cy Young,2003,NL,ortizru01,10.0,150.0,1.0
548,Cy Young,2003,NL,priorma01,61.0,150.0,7.0
549,Cy Young,2003,NL,schmija01,74.0,150.0,7.0
550,Cy Young,2004,AL,martipe02,2.0,129.0,1.0
551,Cy Young,2004,AL,nathajo01,2.0,129.0,1.0
552,Cy Young,2004,AL,riverma01,28.0,129.0,1.0
553,Cy Young,2004,AL,rodrifr03,2.0,129.0,1.0
554,Cy Young,2004,AL,santajo01,141.0,129.0,88.0
555,Cy Young,2004,AL,schilcu01,83.0,129.0,1.0
556,Cy Young,2004,NL,clemero02,141.0,150.0,72.0
557,Cy Young,2004,NL,gagneer01,4.0,150.0,1.0
558,Cy Young,2004,NL,johnsra05,98.0,150.0,26.0
559,Cy Young,2004,NL,lidgebr01,2.0,150.0,1.0
560,Cy Young,2004,NL,oswalro01,20.0,150.0,4.0
561,Cy Young,2004,NL,pavanca01,7.0,150.0,1.0
562,Cy Young,2004,NL,schmija01,14.0,150.0,1.0
563,Cy Young,2004,NL,sheetbe01,2.0,150.0,1.0
564,Cy Young,2004,NL,zambrca01,9.0,150.0,1.0
565,Cy Young,2005,AL,buehrma01,6.0,129.0,1.0
566,Cy Young,2005,AL,colonba01,119.0,129.0,54.0
567,Cy Young,2005,AL,garlajo01,2.0,129.0,1.0
568,Cy Young,2005,AL,leecl02,9.0,129.0,1.0
569,Cy Young,2005,AL,millwke01,2.0,129.0,1.0
570,Cy Young,2005,AL,riverma01,69.0,129.0,26.0
571,Cy Young,2005,AL,santajo01,52.0,129.0,10.0
572,Cy Young,2005,NL,carpech01,133.0,150.0,60.0
573,Cy Young,2005,NL,clemero02,41.0,150.0,7.0
574,Cy Young,2005,NL,cordech01,2.0,150.0,1.0
575,Cy Young,2005,NL,oswalro01,3.0,150.0,1.0
576,Cy Young,2005,NL,pettian01,2.0,150.0,1.0
577,Cy Young,2005,NL,willido03,113.0,150.0,35.0
578,Cy Young,2006,AL,hallaro01,49.0,129.0,1.0
579,Cy Young,2006,AL,nathajo01,4.0,129.0,1.0
580,Cy Young,2006,AL,rodrifr03,6.0,129.0,1.0
581,Cy Young,2006,AL,rogerke01,4.0,129.0,1.0
582,Cy Young,2006,AL,santajo01,141.0,129.0,88.0
583,Cy Young,2006,AL,verlaju01,3.0,129.0,1.0
584,Cy Young,2006,AL,wangch01,52.0,129.0,1.0
585,Cy Young,2006,NL,carpech01,64.0,150.0,7.0
586,Cy Young,2006,NL,hoffmtr01,78.0,150.0,38.0
587,Cy Young,2006,NL,oswalro01,32.0,150.0,10.0
588,Cy Young,2006,NL,saitota01,2.0,150.0,1.0
589,Cy Young,2006,NL,smoltjo01,4.0,150.0,1.0
590,Cy Young,2006,NL,wagnebi02,5.0,150.0,1.0
591,Cy Young,2006,NL,webbbr01,104.0,150.0,47.0
592,Cy Young,2006,NL,zambrca01,7.0,150.0,1.0
593,Cy Young,2007,AL,beckejo02,87.0,129.0,26.0
594,Cy Young,2007,AL,bedarer01,2.0,129.0,1.0
595,Cy Young,2007,AL,carmofa01,8.0,129.0,1.0
596,Cy Young,2007,AL,hallaro01,2.0,129.0,1.0
597,Cy Young,2007,AL,lackejo01,37.0,129.0,4.0
598,Cy Young,2007,AL,sabatcc01,120.0,129.0,60.0
599,Cy Young,2007,AL,santajo01,2.0,129.0,1.0
600,Cy Young,2007,AL,verlaju01,2.0,129.0,1.0
601,Cy Young,2007,NL,francje01,2.0,150.0,1.0
602,Cy Young,2007,NL,hamelco01,3.0,150.0,1.0
603,Cy Young,2007,NL,haranaa01,11.0,150.0,1.0
604,Cy Young,2007,NL,peavyja01,161.0,150.0,100.0
605,Cy Young,2007,NL,pennybr01,15.0,150.0,1.0
606,Cy Young,2007,NL,smoltjo01,3.0,150.0,1.0
607,Cy Young,2007,NL,valvejo01,3.0,150.0,1.0
608,Cy Young,2007,NL,webbbr01,95.0,150.0,1.0
609,Cy Young,2007,NL,zambrca01,4.0,150.0,1.0
610,Cy Young,2008,AL,hallaro01,72.0,129.0,13.0
611,Cy Young,2008,AL,leecl02,133.0,129.0,75.0
612,Cy Young,2008,AL,matsuda01,11.0,129.0,1.0
613,Cy Young,2008,AL,mussimi01,3.0,129.0,1.0
614,Cy Young,2008,AL,riverma01,4.0,129.0,1.0
615,Cy Young,2008,AL,rodrifr03,33.0,129.0,1.0
616,Cy Young,2008,AL,santaer01,3.0,129.0,1.0
617,Cy Young,2008,NL,dempsry01,5.0,150.0,1.0
618,Cy Young,2008,NL,lidgebr01,11.0,150.0,1.0
619,Cy Young,2008,NL,linceti01,138.0,150.0,72.0
620,Cy Young,2008,NL,sabatcc01,10.0,150.0,4.0
621,Cy Young,2008,NL,santajo01,56.0,150.0,13.0
622,Cy Young,2008,NL,webbbr01,74.0,150.0,13.0
623,Cy Young,2009,AL,greinza01,135.0,129.0,78.0
624,Cy Young,2009,AL,hallaro01,12.0,129.0,1.0
625,Cy Young,2009,AL,hernafe02,81.0,129.0,7.0
626,Cy Young,2009,AL,sabatcc01,14.0,129.0,1.0
627,Cy Young,2009,AL,verlaju01,15.0,129.0,4.0
628,Cy Young,2009,NL,carpech01,95.0,150.0,29.0
629,Cy Young,2009,NL,harenda01,2.0,150.0,1.0
630,Cy Young,2009,NL,linceti01,101.0,150.0,35.0
631,Cy Young,2009,NL,vazquja01,4.0,150.0,1.0
632,Cy Young,2009,NL,wainwad01,91.0,150.0,38.0
633,Cy Young,2010,AL,buchhcl01,21.0,187.0,1.0
634,Cy Young,2010,AL,cahiltr01,5.0,187.0,1.0
635,Cy Young,2010,AL,hernafe02,168.0,187.0,66.0
636,Cy Young,2010,AL,leecl02,7.0,187.0,1.0
637,Cy Young,2010,AL,lestejo01,34.0,187.0,1.0
638,Cy Young,2010,AL,liriafr01,2.0,187.0,1.0
639,Cy Young,2010,AL,priceda01,112.0,187.0,13.0
640,Cy Young,2010,AL,sabatcc01,103.0,187.0,10.0
641,Cy Young,2010,AL,soriajo01,3.0,187.0,1.0
642,Cy Young,2010,AL,soriara01,6.0,187.0,1.0
643,Cy Young,2010,AL,verlaju01,2.0,187.0,1.0
644,Cy Young,2010,AL,weaveje02,25.0,187.0,1.0
645,Cy Young,2010,NL,arroybr01,2.0,216.0,1.0
646,Cy Young,2010,NL,bellhe01,5.0,216.0,1.0
647,Cy Young,2010,NL,cainma01,2.0,216.0,1.0
648,Cy Young,2010,NL,hallaro01,224.0,216.0,100.0
649,Cy Young,2010,NL,hudsoti01,40.0,216.0,1.0
650,Cy Young,2010,NL,jimenub01,91.0,216.0,1.0
651,Cy Young,2010,NL,johnsjo09,35.0,216.0,1.0
652,Cy Young,2010,NL,latosma01,5.0,216.0,1.0
653,Cy Young,2010,NL,linceti01,3.0,216.0,1.0
654,Cy Young,2010,NL,myersbr01,3.0,216.0,1.0
655,Cy Young,2010,NL,oswalro01,15.0,216.0,1.0
656,Cy Young,2010,NL,wainwad01,123.0,216.0,1.0
657,Cy Young,2010,NL,wilsobr01,8.0,216.0,1.0
658,Cy Young,2011,AL,verlaju01,197.0,187.0,88.0
659,Cy Young,2011,AL,weaveje02,98.0,187.0,1.0
660,Cy Young,2011,AL,shielja02,67.0,187.0,1.0
661,Cy Young,2011,AL,sabatcc01,64.0,187.0,1.0
662,Cy Young,2011,AL,valvejo01,29.0,187.0,1.0
663,Cy Young,2011,AL,wilsocj01,10.0,187.0,1.0
664,Cy Young,2011,AL,harenda01,8.0,187.0,1.0
665,Cy Young,2011,AL,riverma01,5.0,187.0,1.0
666,Cy Young,2011,AL,beckejo02,4.0,187.0,1.0
667,Cy Young,2011,AL,romerri01,3.0,187.0,1.0
668,Cy Young,2011,AL,roberda08,2.0,187.0,1.0
669,Cy Young,2011,NL,kershcl01,208.0,216.0,85.0
670,Cy Young,2011,NL,hallaro01,134.0,216.0,13.0
671,Cy Young,2011,NL,leecl02,91.0,216.0,1.0
672,Cy Young,2011,NL,kenneia01,77.0,216.0,4.0
673,Cy Young,2011,NL,hamelco01,18.0,216.0,1.0
674,Cy Young,2011,NL,linceti01,8.0,216.0,1.0
675,Cy Young,2011,NL,gallayo01,6.0,216.0,1.0
676,Cy Young,2011,NL,cainma01,4.0,216.0,1.0
677,Cy Young,2011,NL,axforjo01,3.0,216.0,1.0
678,Cy Young,2011,NL,kimbrcr01,3.0,216.0,1.0
679,Cy Young,2011,NL,bumgama01,2.0,216.0,1.0
680,Cy Young,2011,NL,vogelry01,2.0,216.0,1.0
681,MVP,1911,AL,austiji01,3.0,51.0,1.0
682,MVP,1911,AL,bakerfr01,9.0,51.0,1.0
683,MVP,1911,AL,barryja01,4.0,51.0,1.0
684,MVP,1911,AL,bushdo01,5.0,51.0,1.0
685,MVP,1911,AL,cobbty01,65.0,51.0,26.0
686,MVP,1911,AL,collied01,33.0,51.0,1.0
687,MVP,1911,AL,coombja01,7.0,51.0,1.0
688,MVP,1911,AL,crawfsa01,5.0,51.0,1.0
689,MVP,1911,AL,creebi01,17.0,51.0,1.0
690,MVP,1911,AL,fordru01,4.0,51.0,1.0
691,MVP,1911,AL,greggve01,10.0,51.0,1.0
692,MVP,1911,AL,jacksjo01,29.0,51.0,1.0
693,MVP,1911,AL,johnswa01,20.0,51.0,1.0
694,MVP,1911,AL,knighjo02,5.0,51.0,1.0
695,MVP,1911,AL,lajoina01,6.0,51.0,1.0
696,MVP,1911,AL,laporfr01,3.0,51.0,1.0
697,MVP,1911,AL,lordbr01,5.0,51.0,1.0
698,MVP,1911,AL,mcbrige01,2.0,51.0,1.0
699,MVP,1911,AL,mcinnst01,2.0,51.0,1.0
700,MVP,1911,AL,milancl01,11.0,51.0,1.0
701,MVP,1911,AL,speaktr01,17.0,51.0,1.0
702,MVP,1911,AL,thomair01,13.0,51.0,1.0
703,MVP,1911,AL,walshed01,36.0,51.0,1.0
704,MVP,1911,NL,adamsba01,2.0,51.0,1.0
705,MVP,1911,NL,alexape01,24.0,51.0,
706,MVP,1911,NL,archeji01,6.0,51.0,1.0
707,MVP,1911,NL,beschbo01,5.0,51.0,1.0
708,MVP,1911,NL,brownmo01,5.0,51.0,1.0
709,MVP,1911,NL,daubeja01,17.0,51.0,
710,MVP,1911,NL,devorjo01,3.0,51.0,1.0
711,MVP,1911,NL,doolami01,7.0,51.0,1.0
712,MVP,1911,NL,doylela01,24.0,51.0,
713,MVP,1911,NL,gibsoge01,5.0,51.0,1.0
714,MVP,1911,NL,harmobo01,7.0,51.0,1.0
715,MVP,1911,NL,hoblidi01,3.0,51.0,1.0
716,MVP,1911,NL,huggimi01,22.0,51.0,
717,MVP,1911,NL,klingjo01,2.0,51.0,1.0
718,MVP,1911,NL,knabeot01,3.0,51.0,1.0
719,MVP,1911,NL,koneted01,3.0,51.0,1.0
720,MVP,1911,NL,loberha01,5.0,51.0,1.0
721,MVP,1911,NL,luderfr01,2.0,51.0,1.0
722,MVP,1911,NL,marquru01,20.0,51.0,
723,MVP,1911,NL,mathech01,26.0,51.0,
724,MVP,1911,NL,merklfr01,20.0,51.0,
725,MVP,1911,NL,meyerch01,12.0,51.0,
726,MVP,1911,NL,mitchmi01,10.0,51.0,
727,MVP,1911,NL,ruckena01,2.0,51.0,1.0
728,MVP,1911,NL,schulfr01,30.0,51.0,
729,MVP,1911,NL,sheckji01,10.0,51.0,1.0
730,MVP,1911,NL,sweenbi02,4.0,51.0,1.0
731,MVP,1911,NL,tinkejo01,12.0,51.0,
732,MVP,1911,NL,wagneho01,24.0,51.0,
733,MVP,1911,NL,walshji01,3.0,51.0,1.0
734,MVP,1912,AL,bakerfr01,18.0,51.0,
735,MVP,1912,AL,barryja01,5.0,51.0,1.0
736,MVP,1912,AL,birmijo01,3.0,51.0,1.0
737,MVP,1912,AL,carribi02,4.0,51.0,1.0
738,MVP,1912,AL,cobbty01,18.0,51.0,
739,MVP,1912,AL,collied01,19.0,51.0,
740,MVP,1912,AL,crawfsa01,5.0,51.0,1.0
741,MVP,1912,AL,daniebe01,2.0,51.0,1.0
742,MVP,1912,AL,fosteed02,5.0,51.0,1.0
743,MVP,1912,AL,gandich01,8.0,51.0,1.0
744,MVP,1912,AL,gardnla01,5.0,51.0,1.0
745,MVP,1912,AL,jacksjo01,17.0,51.0,
746,MVP,1912,AL,johnswa01,29.0,51.0,
747,MVP,1912,AL,mcbrige01,2.0,51.0,1.0
748,MVP,1912,AL,mcinnst01,2.0,51.0,1.0
749,MVP,1912,AL,milancl01,24.0,51.0,
750,MVP,1912,AL,moellda01,2.0,51.0,1.0
751,MVP,1912,AL,moriage02,4.0,51.0,1.0
752,MVP,1912,AL,prattde01,6.0,51.0,1.0
753,MVP,1912,AL,shottbu01,7.0,51.0,1.0
754,MVP,1912,AL,speaktr01,60.0,51.0,
755,MVP,1912,AL,wagnehe01,13.0,51.0,
756,MVP,1912,AL,walshed01,31.0,51.0,
757,MVP,1912,AL,woodjo02,23.0,51.0,
758,MVP,1912,NL,alexape01,2.0,51.0,1.0
759,MVP,1912,NL,archeji01,2.0,51.0,1.0
760,MVP,1912,NL,beschbo01,18.0,51.0,
761,MVP,1912,NL,daubeja01,14.0,51.0,
762,MVP,1912,NL,doylela01,49.0,51.0,
763,MVP,1912,NL,eversjo01,3.0,51.0,1.0
764,MVP,1912,NL,hendrcl01,3.0,51.0,1.0
765,MVP,1912,NL,huggimi01,6.0,51.0,1.0
766,MVP,1912,NL,knabeot01,11.0,51.0,
767,MVP,1912,NL,koneted01,9.0,51.0,
768,MVP,1912,NL,marquru01,14.0,51.0,
769,MVP,1912,NL,marsaar01,5.0,51.0,1.0
770,MVP,1912,NL,mathech01,9.0,51.0,
771,MVP,1912,NL,merklfr01,5.0,51.0,1.0
772,MVP,1912,NL,meyerch01,26.0,51.0,
773,MVP,1912,NL,murrare01,6.0,51.0,1.0
774,MVP,1912,NL,paskedo01,7.0,51.0,1.0
775,MVP,1912,NL,sweenbi02,17.0,51.0,
776,MVP,1912,NL,tesreje01,7.0,51.0,1.0
777,MVP,1912,NL,tinkejo01,23.0,51.0,
778,MVP,1912,NL,wagneho01,44.0,51.0,
779,MVP,1912,NL,wilsoch01,14.0,51.0,
780,MVP,1912,NL,zimmehe01,17.0,51.0,
781,MVP,1913,AL,bakerfr01,22.0,51.0,
782,MVP,1913,AL,barryja01,9.0,51.0,
783,MVP,1913,AL,bendech01,3.0,51.0,1.0
784,MVP,1913,AL,bushdo01,7.0,51.0,1.0
785,MVP,1913,AL,cobbty01,4.0,51.0,1.0
786,MVP,1913,AL,collied01,31.0,51.0,
787,MVP,1913,AL,crawfsa01,6.0,51.0,1.0
788,MVP,1913,AL,gandich01,15.0,51.0,
789,MVP,1913,AL,hoopeha01,2.0,51.0,1.0
790,MVP,1913,AL,jacksjo01,44.0,51.0,
791,MVP,1913,AL,johnswa01,55.0,51.0,
792,MVP,1913,AL,lajoina01,8.0,51.0,1.0
793,MVP,1913,AL,mcbrige01,6.0,51.0,1.0
794,MVP,1913,AL,mcinnst01,13.0,51.0,
795,MVP,1913,AL,milancl01,9.0,51.0,1.0
796,MVP,1913,AL,oneilst01,2.0,51.0,1.0
797,MVP,1913,AL,russere01,6.0,51.0,1.0
798,MVP,1913,AL,schalra01,4.0,51.0,1.0
799,MVP,1913,AL,schanwa01,12.0,51.0,
800,MVP,1913,AL,scottji01,6.0,51.0,1.0
801,MVP,1913,AL,shottbu01,6.0,51.0,1.0
802,MVP,1913,AL,speaktr01,27.0,51.0,
803,MVP,1913,AL,stovage01,6.0,51.0,1.0
804,MVP,1913,AL,turnete01,3.0,51.0,1.0
805,MVP,1913,AL,wagnehe01,7.0,51.0,1.0
806,MVP,1913,NL,adamsba01,4.0,51.0,1.0
807,MVP,1913,NL,archeji01,7.0,51.0,1.0
808,MVP,1913,NL,brownmo01,2.0,51.0,1.0
809,MVP,1913,NL,burnsge01,3.0,51.0,1.0
810,MVP,1913,NL,chenela01,13.0,51.0,
811,MVP,1913,NL,cravaga01,41.0,51.0,
812,MVP,1913,NL,cutshge01,4.0,51.0,1.0
813,MVP,1913,NL,daubeja01,51.0,51.0,
814,MVP,1913,NL,doolami01,7.0,51.0,1.0
815,MVP,1913,NL,doylela01,6.0,51.0,1.0
816,MVP,1913,NL,eversjo01,11.0,51.0,
817,MVP,1913,NL,fletcar01,8.0,51.0,1.0
818,MVP,1913,NL,humphbe01,3.0,51.0,1.0
819,MVP,1913,NL,knabeot01,5.0,51.0,1.0
820,MVP,1913,NL,maranra01,24.0,51.0,
821,MVP,1913,NL,marsaar01,3.0,51.0,1.0
822,MVP,1913,NL,mathech01,22.0,51.0,
823,MVP,1913,NL,meyerch01,21.0,51.0,
824,MVP,1913,NL,milledo02,12.0,51.0,
825,MVP,1913,NL,murrare01,5.0,51.0,1.0
826,MVP,1913,NL,saiervi01,16.0,51.0,
827,MVP,1913,NL,seatoto01,10.0,51.0,
828,MVP,1913,NL,shafeti01,6.0,51.0,1.0
829,MVP,1913,NL,sweenbi02,7.0,51.0,1.0
830,MVP,1913,NL,vioxji01,7.0,51.0,1.0
831,MVP,1913,NL,wagneho01,12.0,51.0,
832,MVP,1913,NL,zimmehe01,5.0,51.0,1.0
833,MVP,1914,AL,agnewsa01,3.0,51.0,1.0
834,MVP,1914,AL,bakerfr01,18.0,51.0,
835,MVP,1914,AL,barryja01,7.0,51.0,1.0
836,MVP,1914,AL,bushdo01,18.0,51.0,
837,MVP,1914,AL,cicoted01,2.0,51.0,1.0
838,MVP,1914,AL,cobbty01,8.0,51.0,1.0
839,MVP,1914,AL,collied01,64.0,51.0,23.0
840,MVP,1914,AL,crawfsa01,36.0,51.0,
841,MVP,1914,AL,fosteed02,12.0,51.0,
842,MVP,1914,AL,hartzro01,3.0,51.0,1.0
843,MVP,1914,AL,hoopeha01,5.0,51.0,1.0
844,MVP,1914,AL,jacksjo01,16.0,51.0,
845,MVP,1914,AL,leonadu01,7.0,51.0,1.0
846,MVP,1914,AL,lewisdu01,5.0,51.0,1.0
847,MVP,1914,AL,maisefr01,4.0,51.0,1.0
848,MVP,1914,AL,mcbrige01,6.0,51.0,1.0
849,MVP,1914,AL,mcinnst01,12.0,51.0,
850,MVP,1914,AL,milancl01,3.0,51.0,1.0
851,MVP,1914,AL,moriage02,2.0,51.0,1.0
852,MVP,1914,AL,peckiro01,3.0,51.0,1.0
853,MVP,1914,AL,planked01,6.0,51.0,1.0
854,MVP,1914,AL,prattde01,11.0,51.0,
855,MVP,1914,AL,schalra01,14.0,51.0,
856,MVP,1914,AL,schanwa01,11.0,51.0,
857,MVP,1914,AL,scottev01,8.0,51.0,1.0
858,MVP,1914,AL,speaktr01,10.0,51.0,
859,MVP,1914,AL,walketi01,10.0,51.0,
860,MVP,1914,AL,weavebu01,12.0,51.0,
861,MVP,1914,NL,alexape01,10.0,51.0,
862,MVP,1914,NL,bresnro01,7.0,51.0,1.0
863,MVP,1914,NL,burnsge01,32.0,51.0,
864,MVP,1914,NL,clarkto01,2.0,51.0,1.0
865,MVP,1914,NL,cravaga01,2.0,51.0,1.0
866,MVP,1914,NL,daubeja01,5.0,51.0,1.0
867,MVP,1914,NL,doakbi01,6.0,51.0,1.0
868,MVP,1914,NL,eversjo01,51.0,51.0,
869,MVP,1914,NL,fletcar01,6.0,51.0,1.0
870,MVP,1914,NL,grohhe01,3.0,51.0,1.0
871,MVP,1914,NL,jamesbi02,34.0,51.0,
872,MVP,1914,NL,mageele01,7.0,51.0,1.0
873,MVP,1914,NL,mageesh01,15.0,51.0,
874,MVP,1914,NL,maranra01,45.0,51.0,
875,MVP,1914,NL,mathech01,5.0,51.0,1.0
876,MVP,1914,NL,mccarle01,4.0,51.0,1.0
877,MVP,1914,NL,milledo02,19.0,51.0,
878,MVP,1914,NL,rudoldi01,15.0,51.0,
879,MVP,1914,NL,saiervi01,5.0,51.0,1.0
880,MVP,1914,NL,schmibu01,5.0,51.0,1.0
881,MVP,1914,NL,tesreje01,16.0,51.0,
882,MVP,1914,NL,vioxji01,6.0,51.0,1.0
883,MVP,1914,NL,wheatza01,11.0,51.0,
884,MVP,1922,AL,bassljo01,14.0,51.0,
885,MVP,1922,AL,bluelu01,12.0,51.0,
886,MVP,1922,AL,burnsge02,3.0,51.0,1.0
887,MVP,1922,AL,bushjo01,20.0,51.0,
888,MVP,1922,AL,collied01,19.0,51.0,
889,MVP,1922,AL,cutshge01,2.0,51.0,1.0
890,MVP,1922,AL,dykesji01,3.0,51.0,1.0
891,MVP,1922,AL,galloch01,11.0,51.0,
892,MVP,1922,AL,harribu01,3.0,51.0,1.0
893,MVP,1922,AL,heilmha01,9.0,51.0,
894,MVP,1922,AL,jamiech01,5.0,51.0,1.0
895,MVP,1922,AL,johnswa01,6.0,51.0,1.0
896,MVP,1922,AL,judgejo01,13.0,51.0,
897,MVP,1922,AL,meusebo01,7.0,51.0,1.0
898,MVP,1922,AL,oneilst01,14.0,51.0,
