playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
snodgfr01,1912,NY1,NL,WS,CF,86.0,88.0,188.0,19.0,4.0,13.0,1.0,1.0,,,
snodgfr01,1912,NY1,NL,WS,LF,1.0,13.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
snodgfr01,1912,NY1,NL,WS,RF,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,,,
speaktr01,1912,BOS,AL,WS,CF,100.0,100.0,222.0,24.0,7.0,26.0,16.0,1.0,,,
stahlja01,1912,BOS,AL,WS,1B,100.0,100.0,222.0,84.0,10.0,1.0,31.0,1.0,,,
tesreje01,1912,NY1,NL,WS,P,29.0,38.0,70.0,1.0,31.0,1.0,1.0,1.0,,,
wagnehe01,1912,BOS,AL,WS,SS,100.0,100.0,222.0,28.0,73.0,38.0,9.0,1.0,,,
wilsoar01,1912,NY1,NL,WS,C,15.0,1.0,16.0,3.0,4.0,13.0,1.0,1.0,1.0,,
woodjo02,1912,BOS,AL,WS,P,43.0,38.0,67.0,2.0,19.0,1.0,9.0,1.0,,,
yerkest02,1912,BOS,AL,WS,2B,100.0,100.0,222.0,16.0,67.0,13.0,9.0,1.0,,,
bakerfr01,1913,PHA,AL,WS,3B,58.0,63.0,138.0,8.0,16.0,13.0,1.0,1.0,,,
barryja01,1913,PHA,AL,WS,SS,58.0,63.0,138.0,10.0,46.0,13.0,39.0,1.0,,,
bendech01,1913,PHA,AL,WS,P,15.0,26.0,55.0,1.0,16.0,1.0,1.0,1.0,,,
burnsge01,1913,NY1,NL,WS,LF,58.0,63.0,135.0,16.0,1.0,13.0,1.0,1.0,,,
bushjo01,1913,PHA,AL,WS,P,1.0,13.0,28.0,1.0,4.0,1.0,9.0,1.0,,,
collied01,1913,PHA,AL,WS,2B,58.0,63.0,138.0,19.0,55.0,13.0,39.0,1.0,,,
cranddo01,1913,NY1,NL,WS,P,15.0,1.0,15.0,1.0,7.0,1.0,1.0,1.0,,,
demaral01,1913,NY1,NL,WS,P,1.0,13.0,13.0,1.0,7.0,1.0,1.0,1.0,,,
doylela01,1913,NY1,NL,WS,2B,58.0,63.0,135.0,15.0,58.0,38.0,9.0,1.0,,,
fletcar01,1913,NY1,NL,WS,SS,58.0,63.0,135.0,10.0,31.0,13.0,1.0,1.0,,,
herzobu01,1913,NY1,NL,WS,3B,58.0,50.0,129.0,8.0,22.0,1.0,1.0,1.0,,,
lappja01,1913,PHA,AL,WS,C,1.0,13.0,31.0,9.0,4.0,1.0,1.0,1.0,1.0,,
marquru01,1913,NY1,NL,WS,P,15.0,13.0,28.0,1.0,25.0,1.0,1.0,1.0,,,
mathech01,1913,NY1,NL,WS,P,15.0,26.0,58.0,1.0,16.0,1.0,1.0,1.0,,,
mcinnst01,1913,PHA,AL,WS,1B,58.0,63.0,138.0,50.0,1.0,1.0,31.0,1.0,,,
mcleala01,1913,NY1,NL,WS,C,43.0,50.0,82.0,16.0,7.0,1.0,1.0,1.0,21.0,,
merklfr01,1913,NY1,NL,WS,1B,43.0,50.0,100.0,41.0,4.0,26.0,1.0,1.0,,,
meyerch01,1913,NY1,NL,WS,C,1.0,13.0,28.0,5.0,7.0,1.0,1.0,1.0,1.0,,
murphed02,1913,PHA,AL,WS,RF,58.0,63.0,138.0,16.0,1.0,1.0,1.0,1.0,,,
murrare01,1913,NY1,NL,WS,RF,58.0,63.0,135.0,11.0,1.0,1.0,1.0,1.0,,,
oldriru01,1913,PHA,AL,WS,LF,58.0,63.0,138.0,12.0,1.0,1.0,1.0,1.0,,,
planked01,1913,PHA,AL,WS,P,15.0,26.0,58.0,2.0,10.0,13.0,1.0,1.0,,,
schanwa01,1913,PHA,AL,WS,C,43.0,50.0,109.0,18.0,13.0,13.0,9.0,1.0,1.0,,
shafeti01,1913,NY1,NL,WS,3B,1.0,13.0,7.0,2.0,1.0,1.0,1.0,1.0,,,
shafeti01,1913,NY1,NL,WS,CF,58.0,50.0,129.0,9.0,1.0,1.0,1.0,1.0,,,
snodgfr01,1913,NY1,NL,WS,1B,1.0,13.0,7.0,2.0,4.0,1.0,1.0,1.0,,,
snodgfr01,1913,NY1,NL,WS,CF,1.0,13.0,7.0,3.0,1.0,1.0,1.0,1.0,,,
strunam01,1913,PHA,AL,WS,CF,58.0,63.0,138.0,16.0,1.0,1.0,1.0,1.0,,,
tesreje01,1913,NY1,NL,WS,P,15.0,13.0,26.0,1.0,4.0,1.0,1.0,1.0,,,
wilsoar01,1913,NY1,NL,WS,C,29.0,1.0,28.0,5.0,4.0,1.0,1.0,1.0,1.0,,
wiltsho01,1913,NY1,NL,WS,1B,15.0,1.0,31.0,17.0,10.0,1.0,1.0,1.0,,,
bakerfr01,1914,PHA,AL,WS,3B,43.0,50.0,112.0,12.0,46.0,1.0,16.0,1.0,,,
barryja01,1914,PHA,AL,WS,SS,43.0,50.0,112.0,6.0,61.0,13.0,16.0,1.0,,,
bendech01,1914,PHA,AL,WS,P,1.0,13.0,17.0,2.0,10.0,1.0,16.0,1.0,,,
bushjo01,1914,PHA,AL,WS,P,1.0,13.0,34.0,1.0,16.0,13.0,1.0,1.0,,,
cathete01,1914,BSN,NL,WS,LF,1.0,13.0,28.0,3.0,1.0,1.0,1.0,1.0,,,
collied01,1914,PHA,AL,WS,2B,43.0,50.0,112.0,11.0,37.0,1.0,9.0,1.0,,,
connojo04,1914,BSN,NL,WS,LF,29.0,38.0,82.0,2.0,7.0,13.0,1.0,1.0,,,
dealch01,1914,BSN,NL,WS,3B,43.0,50.0,117.0,8.0,34.0,1.0,9.0,1.0,,,
eversjo01,1914,BSN,NL,WS,2B,43.0,50.0,117.0,10.0,49.0,13.0,16.0,1.0,,,
gowdyha01,1914,BSN,NL,WS,C,43.0,50.0,117.0,35.0,13.0,1.0,9.0,1.0,1.0,,
jamesbi02,1914,BSN,NL,WS,P,15.0,13.0,34.0,1.0,16.0,1.0,1.0,1.0,,,
lappja01,1914,PHA,AL,WS,C,1.0,1.0,10.0,3.0,4.0,1.0,9.0,1.0,1.0,,
mannle01,1914,BSN,NL,WS,LF,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
mannle01,1914,BSN,NL,WS,RF,1.0,13.0,28.0,1.0,1.0,1.0,1.0,1.0,,,
maranra01,1914,BSN,NL,WS,SS,43.0,50.0,117.0,9.0,40.0,13.0,16.0,1.0,,,
mcinnst01,1914,PHA,AL,WS,1B,43.0,50.0,112.0,55.0,4.0,1.0,31.0,1.0,,,
moranhe01,1914,BSN,NL,WS,RF,29.0,38.0,91.0,3.0,1.0,13.0,1.0,1.0,,,
murphed02,1914,PHA,AL,WS,RF,43.0,50.0,112.0,5.0,1.0,1.0,1.0,1.0,,,
oldriru01,1914,PHA,AL,WS,LF,43.0,50.0,112.0,8.0,1.0,1.0,1.0,1.0,,,
pennohe01,1914,PHA,AL,WS,P,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
planked01,1914,PHA,AL,WS,P,1.0,13.0,28.0,1.0,4.0,1.0,1.0,1.0,,,
rudoldi01,1914,BSN,NL,WS,P,15.0,26.0,55.0,1.0,10.0,1.0,1.0,1.0,,,
schanwa01,1914,PHA,AL,WS,C,43.0,50.0,103.0,19.0,13.0,13.0,1.0,1.0,41.0,,
schmibu01,1914,BSN,NL,WS,1B,43.0,50.0,117.0,58.0,10.0,1.0,24.0,1.0,,,
shawkbo01,1914,PHA,AL,WS,P,1.0,13.0,16.0,1.0,10.0,1.0,1.0,1.0,,,
strunam01,1914,PHA,AL,WS,CF,15.0,26.0,55.0,5.0,1.0,1.0,1.0,1.0,,,
tylerle01,1914,BSN,NL,WS,P,1.0,13.0,31.0,2.0,16.0,1.0,1.0,1.0,,,
walshji02,1914,PHA,AL,WS,CF,15.0,26.0,58.0,3.0,1.0,1.0,1.0,1.0,,,
whittpo01,1914,BSN,NL,WS,CF,43.0,50.0,117.0,8.0,1.0,1.0,1.0,1.0,,,
wyckowe01,1914,PHA,AL,WS,P,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,,,
alexape01,1915,PHI,NL,WS,P,15.0,26.0,54.0,3.0,16.0,1.0,1.0,1.0,,,
bancrda01,1915,PHI,NL,WS,SS,58.0,63.0,131.0,15.0,31.0,13.0,16.0,1.0,,,
barryja01,1915,BOS,AL,WS,2B,58.0,63.0,132.0,12.0,25.0,13.0,1.0,1.0,,,
beckebe01,1915,PHI,NL,WS,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
beckebe01,1915,PHI,NL,WS,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
burnsed01,1915,PHI,NL,WS,C,58.0,63.0,131.0,31.0,25.0,13.0,16.0,1.0,1.0,,
cadyhi01,1915,BOS,AL,WS,C,43.0,26.0,73.0,16.0,13.0,1.0,1.0,1.0,1.0,,
carribi02,1915,BOS,AL,WS,C,1.0,13.0,28.0,10.0,1.0,1.0,1.0,1.0,1.0,,
chalmge01,1915,PHI,NL,WS,P,1.0,13.0,25.0,1.0,13.0,1.0,9.0,1.0,,,
cravaga01,1915,PHI,NL,WS,RF,58.0,63.0,128.0,6.0,1.0,1.0,1.0,1.0,,,
fosteru01,1915,BOS,AL,WS,P,15.0,26.0,55.0,5.0,10.0,1.0,9.0,1.0,,,
gainede01,1915,BOS,AL,WS,1B,1.0,1.0,22.0,11.0,1.0,1.0,1.0,1.0,,,
gardnla01,1915,BOS,AL,WS,3B,58.0,63.0,132.0,6.0,43.0,1.0,1.0,1.0,,,
hoblidi01,1915,BOS,AL,WS,1B,58.0,63.0,112.0,39.0,16.0,13.0,9.0,1.0,,,
hoopeha01,1915,BOS,AL,WS,RF,58.0,63.0,132.0,10.0,1.0,13.0,1.0,1.0,,,
janvrha01,1915,BOS,AL,WS,SS,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
leonadu01,1915,BOS,AL,WS,P,1.0,13.0,28.0,1.0,7.0,1.0,1.0,1.0,,,
lewisdu01,1915,BOS,AL,WS,LF,58.0,63.0,132.0,12.0,4.0,1.0,1.0,1.0,,,
luderfr01,1915,PHI,NL,WS,1B,58.0,63.0,128.0,43.0,13.0,13.0,16.0,1.0,,,
mayerer01,1915,PHI,NL,WS,P,15.0,26.0,35.0,3.0,10.0,1.0,1.0,1.0,,,
niehobe01,1915,PHI,NL,WS,2B,58.0,63.0,131.0,12.0,31.0,1.0,1.0,1.0,,,
paskedo01,1915,PHI,NL,WS,CF,58.0,63.0,131.0,19.0,1.0,1.0,1.0,1.0,,,
rixeyep01,1915,PHI,NL,WS,P,1.0,1.0,21.0,1.0,4.0,1.0,1.0,1.0,,,
scottev01,1915,BOS,AL,WS,SS,58.0,63.0,123.0,10.0,37.0,1.0,1.0,1.0,,,
shoreer01,1915,BOS,AL,WS,P,15.0,26.0,52.0,1.0,16.0,13.0,1.0,1.0,,,
speaktr01,1915,BOS,AL,WS,CF,58.0,63.0,132.0,12.0,1.0,1.0,1.0,1.0,,,
stockmi01,1915,PHI,NL,WS,3B,58.0,63.0,131.0,2.0,25.0,1.0,1.0,1.0,,,
thomapi01,1915,BOS,AL,WS,C,15.0,26.0,34.0,12.0,10.0,1.0,9.0,1.0,1.0,,
whittpo01,1915,PHI,NL,WS,1B,1.0,1.0,4.0,3.0,1.0,1.0,9.0,1.0,,,
whittpo01,1915,PHI,NL,WS,LF,58.0,63.0,128.0,14.0,1.0,1.0,1.0,1.0,,,
cadyhi01,1916,BOS,AL,WS,C,15.0,26.0,54.0,13.0,4.0,1.0,9.0,1.0,21.0,,
carribi02,1916,BOS,AL,WS,C,1.0,13.0,28.0,4.0,4.0,1.0,1.0,1.0,1.0,,
chenela01,1916,BRO,NL,WS,P,1.0,1.0,10.0,1.0,1.0,13.0,1.0,1.0,,,
coombja01,1916,BRO,NL,WS,P,1.0,13.0,20.0,1.0,7.0,1.0,1.0,1.0,,,
cutshge01,1916,BRO,NL,WS,2B,58.0,63.0,142.0,21.0,37.0,26.0,9.0,1.0,,,
daubeja01,1916,BRO,NL,WS,1B,43.0,50.0,115.0,46.0,7.0,1.0,9.0,1.0,,,
dellwh01,1916,BRO,NL,WS,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
fosteru01,1916,BOS,AL,WS,P,1.0,1.0,10.0,2.0,7.0,1.0,1.0,1.0,,,
gardnla01,1916,BOS,AL,WS,3B,58.0,63.0,147.0,9.0,58.0,26.0,9.0,1.0,,,
hoblidi01,1916,BOS,AL,WS,1B,58.0,63.0,147.0,76.0,13.0,1.0,31.0,1.0,,,
hoopeha01,1916,BOS,AL,WS,RF,58.0,63.0,147.0,10.0,7.0,1.0,9.0,1.0,,,
janvrha01,1916,BOS,AL,WS,2B,58.0,63.0,147.0,10.0,46.0,26.0,31.0,1.0,,,
johnsji01,1916,BRO,NL,WS,RF,15.0,26.0,68.0,2.0,1.0,13.0,1.0,1.0,,,
leonadu01,1916,BOS,AL,WS,P,1.0,13.0,28.0,1.0,4.0,1.0,1.0,1.0,,,
lewisdu01,1916,BOS,AL,WS,LF,58.0,63.0,147.0,11.0,4.0,1.0,1.0,1.0,,,
marquru01,1916,BRO,NL,WS,P,15.0,26.0,34.0,1.0,7.0,1.0,1.0,1.0,,,
maysca01,1916,BOS,AL,WS,P,15.0,13.0,17.0,1.0,13.0,1.0,1.0,1.0,,,
merklfr01,1916,BRO,NL,WS,1B,1.0,13.0,28.0,11.0,4.0,13.0,1.0,1.0,,,
meyerch01,1916,BRO,NL,WS,C,29.0,38.0,76.0,24.0,25.0,1.0,1.0,1.0,41.0,,
milleot01,1916,BRO,NL,WS,C,15.0,26.0,68.0,10.0,10.0,1.0,9.0,1.0,1.0,,
mowremi01,1916,BRO,NL,WS,3B,58.0,63.0,142.0,10.0,46.0,26.0,9.0,1.0,,,
myershy01,1916,BRO,NL,WS,CF,58.0,63.0,142.0,11.0,4.0,1.0,9.0,1.0,,,
olsoniv01,1916,BRO,NL,WS,SS,58.0,63.0,142.0,11.0,37.0,50.0,1.0,1.0,,,
pfeffje01,1916,BRO,NL,WS,P,29.0,13.0,33.0,1.0,7.0,1.0,1.0,1.0,,,
ruckena01,1916,BRO,NL,WS,P,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
ruthba01,1916,BOS,AL,WS,P,1.0,13.0,43.0,3.0,13.0,1.0,1.0,1.0,,,
scottev01,1916,BOS,AL,WS,SS,58.0,63.0,147.0,11.0,73.0,26.0,24.0,1.0,,,
shoreer01,1916,BOS,AL,WS,P,15.0,26.0,54.0,3.0,22.0,1.0,9.0,1.0,,,
shortch01,1916,BOS,AL,WS,CF,15.0,26.0,52.0,4.0,1.0,1.0,1.0,1.0,,,
smithsh01,1916,BRO,NL,WS,P,1.0,13.0,41.0,2.0,22.0,1.0,1.0,1.0,,,
stengca01,1916,BRO,NL,WS,RF,29.0,38.0,76.0,4.0,4.0,13.0,1.0,1.0,,,
thomapi01,1916,BOS,AL,WS,C,29.0,26.0,68.0,12.0,13.0,1.0,1.0,1.0,1.0,,
walketi01,1916,BOS,AL,WS,CF,29.0,38.0,82.0,5.0,4.0,1.0,1.0,1.0,,,
walshji02,1916,BOS,AL,WS,CF,1.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,,,
wheatza01,1916,BRO,NL,WS,LF,58.0,63.0,142.0,16.0,1.0,13.0,1.0,1.0,,,
anderfr01,1917,NY1,NL,WS,P,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,,,
bentoru01,1917,NY1,NL,WS,P,15.0,26.0,43.0,2.0,7.0,1.0,1.0,1.0,,,
burnsge01,1917,NY1,NL,WS,LF,72.0,75.0,153.0,13.0,1.0,1.0,1.0,1.0,,,
cicoted01,1917,CHA,AL,WS,P,29.0,26.0,70.0,1.0,22.0,13.0,1.0,1.0,,,
collied01,1917,CHA,AL,WS,2B,72.0,75.0,156.0,13.0,70.0,1.0,24.0,1.0,,,
collish01,1917,CHA,AL,WS,RF,72.0,75.0,126.0,5.0,4.0,38.0,1.0,1.0,,,
danfoda01,1917,CHA,AL,WS,P,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,,
faberre01,1917,CHA,AL,WS,P,43.0,38.0,82.0,2.0,28.0,1.0,16.0,1.0,,,
felscha01,1917,CHA,AL,WS,CF,72.0,75.0,156.0,18.0,7.0,1.0,9.0,1.0,,,
fletcar01,1917,NY1,NL,WS,SS,72.0,75.0,153.0,11.0,52.0,38.0,9.0,1.0,,,
gandich01,1917,CHA,AL,WS,1B,72.0,75.0,156.0,74.0,13.0,13.0,47.0,1.0,,,
herzobu01,1917,NY1,NL,WS,2B,72.0,75.0,153.0,13.0,37.0,26.0,24.0,1.0,,,
holkewa01,1917,NY1,NL,WS,1B,72.0,75.0,153.0,74.0,1.0,13.0,9.0,1.0,,,
jacksjo01,1917,CHA,AL,WS,LF,72.0,75.0,156.0,11.0,4.0,1.0,1.0,1.0,,,
kauffbe01,1917,NY1,NL,WS,CF,72.0,75.0,153.0,8.0,1.0,13.0,1.0,1.0,,,
leibone01,1917,CHA,AL,WS,RF,15.0,1.0,31.0,2.0,1.0,1.0,1.0,1.0,,,
mccarle01,1917,NY1,NL,WS,C,15.0,26.0,35.0,9.0,4.0,13.0,1.0,1.0,21.0,,
mcmulfr01,1917,CHA,AL,WS,3B,72.0,75.0,156.0,3.0,43.0,1.0,16.0,1.0,,,
perripo01,1917,NY1,NL,WS,P,29.0,1.0,26.0,1.0,4.0,1.0,1.0,1.0,,,
raridbi01,1917,NY1,NL,WS,C,58.0,50.0,119.0,28.0,31.0,1.0,9.0,1.0,1.0,,
roberda01,1917,NY1,NL,WS,RF,72.0,63.0,153.0,8.0,7.0,13.0,1.0,1.0,,,
russere01,1917,CHA,AL,WS,P,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
sallesl01,1917,NY1,NL,WS,P,15.0,26.0,47.0,1.0,25.0,1.0,1.0,1.0,,,
schalra01,1917,CHA,AL,WS,C,72.0,75.0,156.0,36.0,19.0,26.0,9.0,1.0,21.0,,
schupfe01,1917,NY1,NL,WS,P,15.0,26.0,32.0,2.0,13.0,1.0,1.0,1.0,,,
tesreje01,1917,NY1,NL,WS,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
weavebu01,1917,CHA,AL,WS,SS,72.0,75.0,156.0,15.0,43.0,50.0,31.0,1.0,,,
willile01,1917,CHA,AL,WS,P,1.0,1.0,4.0,1.0,1.0,13.0,1.0,1.0,,,
zimmehe01,1917,NY1,NL,WS,3B,72.0,75.0,153.0,11.0,43.0,26.0,1.0,1.0,,,
agnewsa01,1918,BOS,AL,WS,C,43.0,50.0,97.0,14.0,19.0,1.0,1.0,1.0,1.0,,
bushjo01,1918,BOS,AL,WS,P,15.0,13.0,28.0,1.0,10.0,1.0,1.0,1.0,,,
dealch01,1918,CHN,NL,WS,3B,72.0,75.0,147.0,9.0,28.0,13.0,1.0,1.0,,,
douglph01,1918,CHN,NL,WS,P,1.0,1.0,4.0,1.0,1.0,13.0,1.0,1.0,,,
flackma01,1918,CHN,NL,WS,RF,72.0,75.0,156.0,16.0,7.0,13.0,1.0,1.0,,,
hendrcl01,1918,CHN,NL,WS,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
holloch01,1918,CHN,NL,WS,SS,72.0,75.0,156.0,13.0,52.0,26.0,47.0,1.0,,,
hoopeha01,1918,BOS,AL,WS,RF,72.0,75.0,159.0,13.0,1.0,1.0,1.0,1.0,,,
jonessa01,1918,BOS,AL,WS,P,1.0,13.0,28.0,2.0,10.0,1.0,1.0,1.0,,,
killebi01,1918,CHN,NL,WS,C,72.0,75.0,153.0,29.0,19.0,1.0,9.0,1.0,41.0,,
mannle01,1918,CHN,NL,WS,LF,72.0,75.0,156.0,9.0,1.0,1.0,1.0,1.0,,,
maysca01,1918,BOS,AL,WS,P,15.0,26.0,55.0,1.0,25.0,1.0,1.0,1.0,,,
mcinnst01,1918,BOS,AL,WS,1B,72.0,75.0,159.0,77.0,7.0,1.0,24.0,1.0,,,
merklfr01,1918,CHN,NL,WS,1B,72.0,75.0,156.0,58.0,28.0,1.0,47.0,1.0,,,
ofarrbo01,1918,CHN,NL,WS,C,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,
paskedo01,1918,CHN,NL,WS,CF,72.0,75.0,156.0,19.0,1.0,1.0,1.0,1.0,,,
pickch01,1918,CHN,NL,WS,2B,72.0,75.0,150.0,14.0,34.0,1.0,24.0,1.0,,,
ruthba01,1918,BOS,AL,WS,LF,15.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,,,
ruthba01,1918,BOS,AL,WS,P,15.0,26.0,52.0,1.0,16.0,1.0,9.0,1.0,,,
schanwa01,1918,BOS,AL,WS,C,58.0,26.0,64.0,11.0,16.0,1.0,1.0,1.0,21.0,,
scottev01,1918,BOS,AL,WS,SS,72.0,75.0,159.0,13.0,79.0,1.0,24.0,1.0,,,
sheanda01,1918,BOS,AL,WS,2B,72.0,75.0,159.0,17.0,49.0,1.0,24.0,1.0,,,
strunam01,1918,BOS,AL,WS,CF,72.0,75.0,159.0,10.0,7.0,1.0,1.0,1.0,,,
thomafr02,1918,BOS,AL,WS,3B,72.0,75.0,159.0,8.0,31.0,1.0,1.0,1.0,,,
tylerle01,1918,CHN,NL,WS,P,29.0,38.0,70.0,3.0,28.0,13.0,1.0,1.0,,,
vaughhi01,1918,CHN,NL,WS,P,29.0,38.0,82.0,8.0,34.0,1.0,9.0,1.0,,,
whitege01,1918,BOS,AL,WS,LF,72.0,75.0,152.0,17.0,7.0,13.0,9.0,1.0,,,
wortmch01,1918,CHN,NL,WS,2B,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,,,
zeidero01,1918,CHN,NL,WS,3B,15.0,1.0,10.0,2.0,7.0,1.0,1.0,1.0,,,
cicoted01,1919,CHA,AL,WS,P,29.0,38.0,66.0,1.0,19.0,26.0,9.0,1.0,,,
collied01,1919,CHA,AL,WS,2B,100.0,100.0,213.0,24.0,91.0,26.0,47.0,1.0,,,
collish01,1919,CHA,AL,WS,CF,1.0,13.0,28.0,2.0,1.0,1.0,1.0,1.0,,,
collish01,1919,CHA,AL,WS,RF,29.0,38.0,67.0,5.0,1.0,1.0,1.0,1.0,,,
daubeja01,1919,CIN,NL,WS,1B,100.0,100.0,216.0,89.0,16.0,26.0,31.0,1.0,,,
duncapa01,1919,CIN,NL,WS,LF,100.0,100.0,216.0,11.0,4.0,1.0,1.0,1.0,,,
ellerho01,1919,CIN,NL,WS,P,15.0,26.0,55.0,1.0,7.0,1.0,1.0,1.0,,,
felscha01,1919,CHA,AL,WS,CF,72.0,75.0,159.0,22.0,4.0,26.0,9.0,1.0,,,
felscha01,1919,CHA,AL,WS,RF,15.0,26.0,55.0,5.0,1.0,1.0,1.0,1.0,,,
fishera01,1919,CIN,NL,WS,P,15.0,13.0,24.0,1.0,19.0,13.0,1.0,1.0,,,
gandich01,1919,CHA,AL,WS,1B,100.0,100.0,213.0,87.0,7.0,13.0,47.0,1.0,,,
grohhe01,1919,CIN,NL,WS,3B,100.0,100.0,216.0,10.0,58.0,38.0,16.0,1.0,,,
jacksjo01,1919,CHA,AL,WS,LF,100.0,100.0,213.0,18.0,4.0,1.0,9.0,1.0,,,
jamesbi01,1919,CHA,AL,WS,P,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,,,
kerrdi01,1919,CHA,AL,WS,P,15.0,26.0,58.0,2.0,13.0,1.0,1.0,1.0,,,
kopfla01,1919,CIN,NL,WS,SS,100.0,100.0,216.0,13.0,85.0,13.0,31.0,1.0,,,
leibone01,1919,CHA,AL,WS,CF,1.0,13.0,28.0,3.0,7.0,1.0,1.0,1.0,,,
leibone01,1919,CHA,AL,WS,RF,43.0,38.0,94.0,4.0,1.0,1.0,1.0,1.0,,,
lowdegr01,1919,CHA,AL,WS,P,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,,
luquedo01,1919,CIN,NL,WS,P,15.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,,,
lynnby01,1919,CHA,AL,WS,C,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,,
mayerer01,1919,CHA,AL,WS,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
nealegr01,1919,CIN,NL,WS,RF,100.0,100.0,216.0,22.0,1.0,13.0,1.0,1.0,,,
raridbi01,1919,CIN,NL,WS,C,58.0,63.0,135.0,28.0,10.0,13.0,1.0,1.0,1.0,,
rathmo01,1919,CIN,NL,WS,2B,100.0,100.0,216.0,24.0,52.0,26.0,31.0,1.0,,,
ringji01,1919,CIN,NL,WS,P,15.0,13.0,43.0,2.0,10.0,1.0,1.0,1.0,,,
risbesw01,1919,CHA,AL,WS,SS,100.0,100.0,213.0,26.0,91.0,50.0,47.0,1.0,,,
roushed01,1919,CIN,NL,WS,CF,100.0,100.0,216.0,35.0,10.0,26.0,16.0,1.0,,,
ruethdu01,1919,CIN,NL,WS,P,15.0,26.0,43.0,1.0,7.0,1.0,1.0,1.0,,,
sallesl01,1919,CIN,NL,WS,P,15.0,26.0,41.0,2.0,13.0,1.0,1.0,1.0,,,
schalra01,1919,CHA,AL,WS,C,100.0,100.0,202.0,33.0,46.0,13.0,9.0,1.0,21.0,,
weavebu01,1919,CHA,AL,WS,3B,100.0,100.0,213.0,11.0,55.0,1.0,1.0,1.0,,,
wilkiro01,1919,CHA,AL,WS,P,15.0,1.0,23.0,1.0,7.0,1.0,1.0,1.0,,,
willile01,1919,CHA,AL,WS,P,29.0,38.0,50.0,2.0,7.0,1.0,1.0,1.0,,,
wingoiv01,1919,CIN,NL,WS,C,29.0,38.0,82.0,10.0,10.0,1.0,1.0,1.0,1.0,,
bagbyji01,1920,CLE,AL,WS,P,15.0,26.0,46.0,3.0,10.0,13.0,1.0,1.0,,,
burnsge02,1920,CLE,AL,WS,1B,43.0,38.0,94.0,42.0,4.0,13.0,31.0,1.0,,,
cadorle01,1920,BRO,NL,WS,P,15.0,13.0,7.0,2.0,4.0,1.0,1.0,1.0,,,
caldwra02,1920,CLE,AL,WS,P,1.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
covelst01,1920,CLE,AL,WS,P,29.0,38.0,82.0,3.0,16.0,13.0,1.0,1.0,,,
evansjo01,1920,CLE,AL,WS,LF,43.0,38.0,88.0,9.0,1.0,1.0,1.0,1.0,,,
gardnla01,1920,CLE,AL,WS,3B,86.0,88.0,183.0,11.0,43.0,26.0,24.0,1.0,,,
graneja01,1920,CLE,AL,WS,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
graneja01,1920,CLE,AL,WS,RF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
griffto01,1920,BRO,NL,WS,RF,86.0,75.0,138.0,12.0,1.0,1.0,1.0,1.0,,,
grimebu01,1920,BRO,NL,WS,P,29.0,38.0,59.0,2.0,22.0,13.0,1.0,1.0,,,
jamiech01,1920,CLE,AL,WS,LF,58.0,50.0,94.0,10.0,4.0,1.0,9.0,1.0,,,
johnsdo01,1920,CLE,AL,WS,1B,58.0,50.0,91.0,31.0,19.0,1.0,24.0,1.0,,,
johnsji01,1920,BRO,NL,WS,3B,43.0,50.0,106.0,3.0,25.0,1.0,16.0,1.0,,,
kildupe01,1920,BRO,NL,WS,2B,86.0,88.0,177.0,17.0,85.0,1.0,31.0,1.0,,,
koneted01,1920,BRO,NL,WS,1B,86.0,88.0,177.0,77.0,22.0,13.0,31.0,1.0,,,
